,title,originallink,link,description,pubDate
5,"적십자사 측 &quot;(여자)아이들, 적십자 표장 무단 사용, 벌금은 NO&quot; [공식입장]",https://www.xportsnews.com/article/1884919,https://m.entertain.naver.com/article/311/0001751831,대한적십자사 관계자는 22일 엑스포츠<b>뉴스</b>에 &quot;인도법 연구소에서 적십자 표장을 관리하고 있는데 (여자) 아이들 측에서 표장 사용 관련 승인 요청은 없었다&quot;고 입장을 밝혔다. 대한적십자 측은 (여자)아이들의 의상에... ,"Mon, 22 Jul 2024 16:49:00 +0900"
6,국세청장 &quot;상반기 상장사 실적 증가에 법인세 중간예납 만회 기대&quot;,https://news.einfomax.co.kr/news/articleView.html?idxno=4318078,https://news.einfomax.co.kr/news/articleView.html?idxno=4318078,질의에 답변하는 강민수 신임 국세청장(서울=연합<b>뉴스</b>) 김주형 기자 = 강민수 신임 국세청장(가운데)이 22일 오후 열린 국회 기획재정위원회 전체회의에 참석해 의원 질의에 답변하고 있다. 2024.7.22 kjhpress@yna.co.kr... ,"Mon, 22 Jul 2024 16:48:00 +0900"
7,"BNK금융그룹, 동남권 중소기업 'ESG 인재 양성 교육' 실시",http://www.newsdream.kr/news/articleView.html?idxno=64127,http://www.newsdream.kr/news/articleView.html?idxno=64127,"금융비용을 전액 지원하기 위한 업무협약을 체결했다&quot;며 &quot;이번 교육도 BNK금융그룹의 '동남권 ESG 생태계 구축'의 일환인 만큼, 향후 다양한 활동을 통해 지역 기업의 ESG 경쟁력 제고에 기여하겠다&quot;고 밝혔다. [<b>뉴스</b>드림]","Mon, 22 Jul 2024 16:48:00 +0900"
8,"‘지하철서 성추행 혐의’ 대통령실 경호처 직원, 검찰 송치",http://www.segye.com/newsView/20240722514412?OutUrl=naver,https://n.news.naver.com/mnews/article/022/0003953059?sid=102,<b>뉴스</b>1 대통령실 경호처 직원이 지하철에서 여성을 성추행한 혐의로 검찰에 송치됐다. 22일 서울경찰청 지하철경찰대는 대통령실 경호처 소속 공무원 A씨를 성폭력처벌법상 공중밀집장소추행 혐의로 최근 서울중앙지검에... ,"Mon, 22 Jul 2024 16:48:00 +0900"
9,"107일 남기고 트럼프 상대 바꿨다…바이든, 초유의 후보 사퇴",https://www.hani.co.kr/arti/international/america/1150161.html,https://n.news.naver.com/mnews/article/028/0002699165?sid=104,이어 소셜미디어에는 “바이든의 주치의와 가짜<b>뉴스</b> 미디어를 포함한 주변의 모든 사람이 그가 출마할 능력이 없다는 것을 알고 있었다는 점에서 공화당은 사기죄에 대한 보상을 받아야 하지 않을까?”라는 글을 올렸다.... ,"Mon, 22 Jul 2024 16:48:00 +0900"
0,"107일 남기고 트럼프 상대 바꿨다…바이든, 초유의 후보 사퇴",https://www.hani.co.kr/arti/international/america/1150161.html,https://n.news.naver.com/mnews/article/028/0002699165?sid=104,이어 소셜미디어에는 “바이든의 주치의와 가짜<b>뉴스</b> 미디어를 포함한 주변의 모든 사람이 그가 출마할 능력이 없다는 것을 알고 있었다는 점에서 공화당은 사기죄에 대한 보상을 받아야 하지 않을까?”라는 글을 올렸다.... ,"Mon, 22 Jul 2024 16:48:00 +0900"
1,국세청장 &quot;상반기 상장사 실적 증가에 법인세 중간예납 만회 기대&quot;,https://news.einfomax.co.kr/news/articleView.html?idxno=4318078,https://news.einfomax.co.kr/news/articleView.html?idxno=4318078,질의에 답변하는 강민수 신임 국세청장(서울=연합<b>뉴스</b>) 김주형 기자 = 강민수 신임 국세청장(가운데)이 22일 오후 열린 국회 기획재정위원회 전체회의에 참석해 의원 질의에 답변하고 있다. 2024.7.22 kjhpress@yna.co.kr... ,"Mon, 22 Jul 2024 16:48:00 +0900"
2,"보험대리점협회, 인큐텍과 '설계사 대상 AI 교육' 업무협약 체결",https://www.newsworks.co.kr/news/articleView.html?idxno=759928,https://www.newsworks.co.kr/news/articleView.html?idxno=759928,이번 협약을 기반으로 AI 기술을 활용한 맞춤형 서비스 제공과 종합 재무 설계 능력을 배양할 수 있을 것&quot;이라며 &quot;이를 통해 고객 만족도를 높이고 보험 산업의 경쟁력을 강화할 것으로 기대된다&quot;고 말했다. [<b>뉴스</b>웍스=],"Mon, 22 Jul 2024 16:48:00 +0900"
3,호우 피해 큰 경기·강원·충남·전남에 재난안전특교세 25억 원 지원,https://www.korea.kr/news/policyNewsView.do?newsId=148931728&call_from=naver_news,https://www.korea.kr/news/policyNewsView.do?newsId=148931728&call_from=naver_news,"(ⓒ<b>뉴스</b>1, 무단 전재-재배포 금지) 행안부는 지난 10일 충청북도, 충청남도, 전북특별자치도, 경상북도에 특교세 35억 원을 긴급 지원했다. 계속되는 집중호우로 피해가 확대됨에 따라 이번에 경기·강원·충남·전남에... ","Mon, 22 Jul 2024 16:48:00 +0900"
4,노경필 대법관 청문회...위장전입 지적에 &quot;송구하다&quot;,https://www.ajunews.com/view/20240722140208658,https://www.ajunews.com/view/20240722140208658,[사진=연합<b>뉴스</b>] 노경필 대법관 후보자 국회 인사청문회에서 노 후보자가 자신에게 제기된 '위장전입' 논란에 대해 &quot;송구하다&quot;고 사과했다. 22일 국회에서 열린 노 후보자에 대한 인사청문회에서 민주당은 노 후보자의... ,"Mon, 22 Jul 2024 16:48:00 +0900"
5,"하남시 방문한 베트남 떠이탄고 학생들, K-스타월드 소개에 '감탄'",http://www.thebigdata.co.kr/view.php?ud=2024072216252739107a41675eda_23,http://www.thebigdata.co.kr/view.php?ud=2024072216252739107a41675eda_23,다양한 학습 프로그램을 경험하는 좋은 체험의 기회가 되길 바란다”라며 “하남시는 하남고와 떠이탄고 학생들이 내일의 꿈과 희망을 만들어나가도록 적극 응원하겠다”라고 격려했다. 박정배 빅데이터<b>뉴스</b> 기자,"Mon, 22 Jul 2024 16:48:00 +0900"
6,&quot;살만한 종목 안보인다&quot;...증시 불확실성에 투자처 못찾은 돈 300조원 육박,https://daily.hankooki.com/news/articleView.html?idxno=1108734,https://daily.hankooki.com/news/articleView.html?idxno=1108734,ⓒ연합<b>뉴스</b>  대외변수 불확실성 요인이 증가하면서 증시 대기성 자금이 역대 최고치로 향하고 있다. 이달 들어 증권사 종합자산관리계좌(CMA) 잔고 규모가 역대 최고 수준인 83조원을 넘어섰을 뿐만 아니라... ,"Mon, 22 Jul 2024 16:48:00 +0900"
7,"(재)화성시문화재단, '화성시 예술단 마티네 콘서트 : 클래식의 클래식' 공연...",http://www.thebigdata.co.kr/view.php?ud=2024072216252510427a416bfc6c_23,http://www.thebigdata.co.kr/view.php?ud=2024072216252510427a416bfc6c_23,한층 더 깊이 느낄 수 있는 기회가 되길 바란다”며 “특히 이번 공연은 8월에 진행되는 만큼 방학을 맞은 어린이와 청소년들과 함께할 수 있는 소중한 시간이 되기를 기대한다”고 전했다. 박정배 빅데이터<b>뉴스</b> 기자,"Mon, 22 Jul 2024 16:48:00 +0900"
8,'쇄신' SK그룹 옆에 NH투자증권 돋보이네,https://www.ngetnews.com/news/articleView.html?idxno=509349,https://www.ngetnews.com/news/articleView.html?idxno=509349,<b>뉴스</b>저널리즘 박지혜 기자 = NH투자증권이 반년 만에 SK지오센트릭 공모채 인수액을 6배 늘렸다. SK온 영구채 증액에 이어 SK지오 공모채 주관과 인수액에도 변화를 주면서 SK그룹과 관계를 돈독히 하려는 의중이... ,"Mon, 22 Jul 2024 16:48:00 +0900"
9,"&quot;끊임없는 정치적 공격…&quot; 정우성, 9년 만에 유엔난민기구 친선대사 사임",https://news.jtbc.co.kr/article/article.aspx?news_id=NB12206682,https://m.entertain.naver.com/article/437/0000402653,2019년에는 난민 관련 활동을 기록한 에세이 '내가 본 것을 당신도 볼 수 있다면'을 발간했다. 박상후 엔터<b>뉴스</b>팀 기자 park.sanghoo@jtbc.co.kr(콘텐트비즈니스본부) 사진=박세완 엔터<b>뉴스</b>팀 기자,"Mon, 22 Jul 2024 16:47:00 +0900"
0,"대통령실 경호처 남성 직원, 지하철 내 성추행 혐의로 검찰 송치",https://www.womennews.co.kr/news/articleView.html?idxno=250175,https://n.news.naver.com/mnews/article/310/0000117721?sid=102,여성긴급전화(☎지역번호 + 1366)를 통해 365일 24시간 지원 받을 수 있습니다. <b>뉴스</b> 댓글란을 통해 성폭력·성희롱 피해자 대한 모욕·비하 및 부정확한 정보를 유포하는 것은 여성폭력방지법의 2차 피해 유발에 해당합니다.,"Mon, 22 Jul 2024 16:47:00 +0900"
1,"농협손보, 다문화 가족 이주여성들과 '여름 보양식 만들기' 진행",https://www.kpinews.kr/newsView/1065599065663060,https://www.kpinews.kr/newsView/1065599065663060,장경민 농협손보 부사장은 &quot;다문화 가족은 우리 사회에 산재해 있는 다양한 장벽으로 인하여 한국문화 적응에 어려움을 겪고 있다&quot;며 &quot;이번 체험을 통해 서로를 이해하는 계기가 되길 바란다&quot;고 전했다. KPI<b>뉴스</b>,"Mon, 22 Jul 2024 16:47:00 +0900"
2,"[게시판] 스타라이크, 종합 서브컬처 행사 '일러스타 페스' 개최",https://www.yna.co.kr/view/AKR20240722135300017?input=1195m,https://n.news.naver.com/mnews/article/001/0014821701?sid=105,"마켓', 인디 게임 개발사를 위한 공간 '인디크래프트 미니', 국내외 프로듀서와 인디 아이돌이 출연하는 무대 행사 등으로 구성됐다. 관람권은 20일 오후 2시부터 일러스타 페스 홈페이지에서 살 수 있다. (서울=연합<b>뉴스</b>)","Mon, 22 Jul 2024 16:46:00 +0900"
3,"윤상현 &quot;이종호의 허풍…김규현, 野와 사기 기획 탄핵&quot;",https://www.nocutnews.co.kr/news/6182280?utm_source=naver&utm_medium=article&utm_campaign=20240722044524,https://n.news.naver.com/mnews/article/079/0003918980?sid=100,"※CBS노컷<b>뉴스</b>는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : 카카오톡 : @노컷<b>뉴스</b>사이트 : https://url.kr/b71afn","Mon, 22 Jul 2024 16:46:00 +0900"
4,음주운전하다 사고 내고 도망친 40대 남성 검거,https://news.sbs.co.kr/news/endPage.do?news_id=N1007732369&plink=ORI&cooper=NAVER,https://n.news.naver.com/mnews/article/055/0001174260?sid=102,"경찰 조사 결과 A 씨의 혈중알코올농도는 면허 취소 수준이었던 것으로 나타났습니다. 경찰은 A 씨를 상대로 사고 경위를 조사하고 구속영장 신청을 검토하고 있습니다. (사진=경기남부경찰청 제공, 연합<b>뉴스</b>)","Mon, 22 Jul 2024 16:46:00 +0900"
5,La nouvelle publicité olympique de Coca-Cola,https://www.apnews.kr/news/articleView.html?idxno=3022187,https://www.apnews.kr/news/articleView.html?idxno=3022187,Photo by Coca-Cola YouTube CaptureⓒAP News Corée(AP<b>뉴스</b>)   La 1076ème critique de... 1076] Publicité de Coca-Cola ⓒAP News Corée (AP<b>뉴스</b>) Les critiques publicitaires d'AP News Corée... ,"Mon, 22 Jul 2024 16:46:00 +0900"
6,"평택시, 2차 남부청소년어울림마당 '제22회 열축제' 참가팀 모집!",http://www.thebigdata.co.kr/view.php?ud=2024072216305621907a41651a55_23,http://www.thebigdata.co.kr/view.php?ud=2024072216305621907a41651a55_23,"축제기획동아리 10대기획단 회장 윤시아(평택여자고등학교)는 “8월에 진행하는 열축제를 10대기획단이 열심히 준비하고 있으니, 많은 관심과 응원 부탁한다”라는 운영 소감을 전했다. 박정배 빅데이터<b>뉴스</b> 기자","Mon, 22 Jul 2024 16:46:00 +0900"
7,"㈜한화, 발달장애인 문화∙체육활동 지원 봉사 나서",http://www.newsdream.kr/news/articleView.html?idxno=64126,http://www.newsdream.kr/news/articleView.html?idxno=64126,사원은 &quot;참가자들이 정서적 안정감과 신체적 활력을 느끼는 과정에 함께할 수 있어 보람찼다&quot;며 &quot;봉사에 참여한 본인과 동료 역시 참가자들과의 교류를 통해 긍정적인 에너지를 얻을 수 있었던 기회&quot;라고 밝혔다. [<b>뉴스</b>드림],"Mon, 22 Jul 2024 16:46:00 +0900"
8,[현장] 절기상 '대서' 상인들도 '헉헉'…제주 낮 최고 34도 폭염 맹위,http://www.jejusori.net/news/articleView.html?idxno=428708,http://www.jejusori.net/news/articleView.html?idxno=428708,"그는 &quot;장사가 안될 걸 알면서도 장날이 되면 마음이 콩밭에 가 있는 것만 같아 일하러 나온다&quot;며 &quot;전에는 30도만 돼도 덥다는 소리가 절로 나왔는데, 이제 <b>뉴스</b>를 보면 34도, 35도는 기본이 됐다. 날이 더워서 손님들도... ","Mon, 22 Jul 2024 16:46:00 +0900"
9,"한전 336㎿ 국내 최대 밀양 ESS 가동, 9차 전기본 ESS 건설사업 마무리",https://www.businesspost.co.kr/BP?command=article_view&num=359719,https://www.businesspost.co.kr/BP?command=article_view&num=359719,&lt;연합<b>뉴스</b>&gt; 가압은 전기를 사용할 수 있도록 투입하는 과정을 의미한다. 최종 가압으로 에너지저장장치를 통해 탄소중립 실현을 위한 전력 생산망 구축에 기여할 수 있게 됐다. 전력 시스템 효율을 최대 1GW(기가와트)... ,"Mon, 22 Jul 2024 16:46:00 +0900"
0,"㈜한화, 발달장애인 문화∙체육활동 지원 봉사 나서",http://www.newsdream.kr/news/articleView.html?idxno=64126,http://www.newsdream.kr/news/articleView.html?idxno=64126,사원은 &quot;참가자들이 정서적 안정감과 신체적 활력을 느끼는 과정에 함께할 수 있어 보람찼다&quot;며 &quot;봉사에 참여한 본인과 동료 역시 참가자들과의 교류를 통해 긍정적인 에너지를 얻을 수 있었던 기회&quot;라고 밝혔다. [<b>뉴스</b>드림],"Mon, 22 Jul 2024 16:46:00 +0900"
1,'EA 스포츠 FC 25' 한국어 해설 지원,https://www.kukinews.com/article/view/kuk202407220101,https://www.kukinews.com/article/view/kuk202407220101,쿠키<b>뉴스</b> 유채리 기자 9월 출시를 앞둔 EA SPORTS FCTM 25(FC 25)에 한국어 해설이 추가된다. 22일 Electronic Arts(EA)는 국내 게임 이용자들을 위해 정식으로 한국어 해설 서비스를 지원한다고 밝혔다. FC 25 공식 한국어... ,"Mon, 22 Jul 2024 16:46:00 +0900"
2,"&quot;딥페이크 악용 고등학생, 징역 5년 실형&quot;에 200여명 외마디 &quot;헐!&quot;",http://news.mt.co.kr/mtview.php?no=2024072213282061077,https://n.news.naver.com/mnews/article/008/0005067099?sid=105,"2022년 말 챗GPT가 등장하면서 급속도로 확산하는 생성형 AI(인공지능) 기술로 디지털 환경이 급변하는 가운데, 사회적 합의나 제도 없이 딥페이크 및 가짜<b>뉴스</b>, 정보편향, 저작권 침해 등 생성형 AI의 부작용도 나날이... ","Mon, 22 Jul 2024 16:46:00 +0900"
3,"“배드민턴은 이제 부자 스포츠”…중국, 오리 소비 감소에 셔틀콕 가격 급등",https://news.kbs.co.kr/news/pc/view/view.do?ncd=8017769&ref=A,https://n.news.naver.com/mnews/article/056/0011766693?sid=104,"2022년 상하이의 아이리서치 컨설팅 그룹은 배드민턴이 중국에서 널리 퍼진 스포츠 중 하나로, 젊은이의 30% 이상이 이를 가장 즐기는 3대 스포츠 중 하나로 여긴다고 밝혔다고 SCMP는 전했습니다. [사진 출처 : 연합<b>뉴스</b>]","Mon, 22 Jul 2024 16:46:00 +0900"
4,"안성시농업기술센터, 2024년 스마트 중소농업인 육성 전문과정 교육생 모집",http://www.thebigdata.co.kr/view.php?ud=2024072216305553777a41603c3b_23,http://www.thebigdata.co.kr/view.php?ud=2024072216305553777a41603c3b_23,"교육접수는 안성시농업기술센터 농업지도과에 방문 접수를 통해서 이루어지며, 교육신청자는 농업경영체 등록확인서와 교육 신청서 1부를 기간내에 제출하여야 한다. 박정배 빅데이터<b>뉴스</b> 기자","Mon, 22 Jul 2024 16:46:00 +0900"
5,"[22일 오!정말] 박찬대 &quot;검찰의 허울뿐인 김건희 여사 수사, 면죄부 시도&quot;",https://www.businesspost.co.kr/BP?command=article_view&num=359732,https://www.businesspost.co.kr/BP?command=article_view&num=359732,&lt;연합<b>뉴스</b>&gt; '오!정말'은 비즈니스포스트가 오늘 정치권에서 나온 주목할 만한 말을 정리한 기사다. 다음은... &quot; (박수현 더불어민주당 의원이 CBS라디오 '김현정의 <b>뉴스</b>쇼'에 출연해 검찰의 김건희 여사 수사 행태를... ,"Mon, 22 Jul 2024 16:46:00 +0900"
6,김포시 인구정책 슬로건 공모전 개최,http://www.thebigdata.co.kr/view.php?ud=2024072216305382077a41640203_23,http://www.thebigdata.co.kr/view.php?ud=2024072216305382077a41640203_23,시민들께서 참여를 망설일 수 있다”며 “하지만 신청서의 ‘제안 이유’와 ‘활용 방식’에 생각을 풀어서 적어주시면 모두 심사에 반영되니 주저 말고 참여해 주시기 바란다.”라고 말했다. 박정배 빅데이터<b>뉴스</b> 기자,"Mon, 22 Jul 2024 16:46:00 +0900"
7,"‘회사차 사적 유용’ 최정우 전 포스코 회장, 벌금 500만 원 약식명령",https://news.kbs.co.kr/news/pc/view/view.do?ncd=8017767&ref=A,https://n.news.naver.com/mnews/article/056/0011766691?sid=102,"해당 사건을 수사한 서울 수서경찰서는 지난해 9월 기소 의견으로 최 전 회장을 검찰에 송치했고, 검찰은 최 전 회장이 얻은 경제적 이득이 고발액에 못 미치는 점 등을 고려해 약식기소했습니다. [사진 출처 : 연합<b>뉴스</b>]","Mon, 22 Jul 2024 16:46:00 +0900"
8,"윤상현 &quot;이종호의 허풍…김규현, 野와 사기 기획 탄핵&quot;",https://www.nocutnews.co.kr/news/6182280?utm_source=naver&utm_medium=article&utm_campaign=20240722044524,https://n.news.naver.com/mnews/article/079/0003918980?sid=100,"※CBS노컷<b>뉴스</b>는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : 카카오톡 : @노컷<b>뉴스</b>사이트 : https://url.kr/b71afn","Mon, 22 Jul 2024 16:46:00 +0900"
9,"김포시, ‘상상이 현실이 되는’ 애기봉, K-콘텐츠와 물놀이 축제 있는 여름밤...",http://www.thebigdata.co.kr/view.php?ud=2024072216305468627a4166dfd5_23,http://www.thebigdata.co.kr/view.php?ud=2024072216305468627a4166dfd5_23,여름방학을 맞이하여 가족단위 관램객들이 즐길 수 있는 다양한 여름 프로그램을 운영한다. 관람을 원하는 시민은 김포문화재단 애기봉평화생태공원 홈페이지를 통해 사전 예약하면 된다. 박정배 빅데이터<b>뉴스</b> 기자,"Mon, 22 Jul 2024 16:46:00 +0900"
0,"[22일 마감시황] 코스피, 美 대선 리스크 지속에 하락…2760선 후퇴",https://www.newsworks.co.kr/news/articleView.html?idxno=759931,https://www.newsworks.co.kr/news/articleView.html?idxno=759931,"70%) 내린 2만7300원에, 대주전자재료도 1만700원(8.84%) 하락한 11만400원에 장을 끝냈다. 한편 이날 원·달러환율은 오후 3시 30분 종가 기준 전 거래일 대비 1.5원 오른 1388.2원에 마감했다. [<b>뉴스</b>웍스=]","Mon, 22 Jul 2024 16:46:00 +0900"
1,임박한 파리올림픽…응원하고 홍보하며 기업들 장외 열기 '후끈',https://www.kpinews.kr/newsView/1065597351041610,https://www.kpinews.kr/newsView/1065597351041610,"약 230㎡ 규모의 코리아하우스 야외정원에 부스를 설치하고 방문객이 비비고 메뉴를 먹고 SNS에 인증 사진을 올리면 추첨을 통해 '비비고 김스낵'과 에코백, 티셔츠 등 브랜드 굿즈를 증정할 예정이다. KPI<b>뉴스</b>","Mon, 22 Jul 2024 16:46:00 +0900"
2,"윤상현 &quot;이종호의 허풍…김규현, 野와 사기 기획 탄핵&quot;",https://www.nocutnews.co.kr/news/6182280?utm_source=naver&utm_medium=article&utm_campaign=20240722044524,https://n.news.naver.com/mnews/article/079/0003918980?sid=100,"※CBS노컷<b>뉴스</b>는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : 카카오톡 : @노컷<b>뉴스</b>사이트 : https://url.kr/b71afn","Mon, 22 Jul 2024 16:46:00 +0900"
3,"&quot;딥페이크 악용 고등학생, 징역 5년 실형&quot;에 200여명 외마디 &quot;헐!&quot;",http://news.mt.co.kr/mtview.php?no=2024072213282061077,https://n.news.naver.com/mnews/article/008/0005067099?sid=105,"2022년 말 챗GPT가 등장하면서 급속도로 확산하는 생성형 AI(인공지능) 기술로 디지털 환경이 급변하는 가운데, 사회적 합의나 제도 없이 딥페이크 및 가짜<b>뉴스</b>, 정보편향, 저작권 침해 등 생성형 AI의 부작용도 나날이... ","Mon, 22 Jul 2024 16:46:00 +0900"
4,"‘바이든 쇼크’에 코스피 2,760대 후퇴…원달러 환율 1,388.2원",https://news.kbs.co.kr/news/pc/view/view.do?ncd=8017768&ref=A,https://n.news.naver.com/mnews/article/056/0011766692?sid=101,"791억 원 순매도했지만, 개인은 2,607억 원 순매수했습니다. 서울 외환시장에서 미국 달러화에 대한 원화 환율은 오후 3시 30분 기준 전 거래일보다 1원 50전 오른 1,388원 20전을 기록했습니다. [사진 출처 : 연합<b>뉴스</b>]","Mon, 22 Jul 2024 16:46:00 +0900"
5,박용갑 &quot;배우자 출산·난임 휴가 보장..저출생 극복&quot;,http://www.dtnews24.com/news/articleView.html?idxno=775675,http://www.dtnews24.com/news/articleView.html?idxno=775675,디트<b>뉴스</b>DB. 박용갑 더불어민주당 국회의원(대전 중구)이 22일  '남녀고용평등과 일·가정 양립 지원에 관한 법률 일부개정법률안'을 대표 발의했다. 이 법안은 배우자 출산휴가 기준이 근로 제공 의무가 있는 근로일... ,"Mon, 22 Jul 2024 16:46:00 +0900"
6,김병환 &quot;제4인뱅 신규 인가·심사 기준 하반기 절차 진행할 것&quot;,https://www.ajunews.com/view/20240722164422970,https://www.ajunews.com/view/20240722164422970,[사진= 연합<b>뉴스</b>] 김병환 금융위원장 후보자가 22일 하반기에 신규 인터넷전문은행 설립 절차가 진행될 수 있도록 하반기 인가 절차를 시작하겠다고 밝혔다. 김 후보자는 이날 국회 정무위원회 인사청문회에서 &quot;지난해... ,"Mon, 22 Jul 2024 16:46:00 +0900"
7,"[22일 오!정말] 박찬대 &quot;검찰의 허울뿐인 김건희 여사 수사, 면죄부 시도&quot;",https://www.businesspost.co.kr/BP?command=article_view&num=359732,https://www.businesspost.co.kr/BP?command=article_view&num=359732,&lt;연합<b>뉴스</b>&gt; '오!정말'은 비즈니스포스트가 오늘 정치권에서 나온 주목할 만한 말을 정리한 기사다. 다음은... &quot; (박수현 더불어민주당 의원이 CBS라디오 '김현정의 <b>뉴스</b>쇼'에 출연해 검찰의 김건희 여사 수사 행태를... ,"Mon, 22 Jul 2024 16:46:00 +0900"
8,"서울 공급 가뭄 속 눈에 띄는 곳, 대우건설 '신길 AK 푸르지오'",https://www.lcnews.co.kr/news/articleView.html?idxno=80355,https://www.lcnews.co.kr/news/articleView.html?idxno=80355,신길AK 푸르지오 주경 투시도 [사진=대우건설 제공] 라이센스<b>뉴스</b> = 박창배 기자 | 전국적으로 아파트 분양가격이 상승세다. 자재비와 인건비 인상에 고금리가 지속되면서 공사비가 치솟고 있기 때문이다. 내 집 마련을... ,"Mon, 22 Jul 2024 16:46:00 +0900"
9,"'아침이슬'· '상록수' 김민기, 향년 73세 명예로운 삶 마감",https://www.megaeconomy.co.kr/news/newsview.php?ncode=1065598417082377,https://www.megaeconomy.co.kr/news/newsview.php?ncode=1065598417082377,[사진=연합<b>뉴스</b>] 김 씨는 1951년 3월 31일 전라북도 익산군(현 익산시)에서 10남매 중 막내로 태어났다. 의사였던 아버지는 6.25 전쟁 중 북으로 퇴각하던 인민군에 살해 당해 홀어머니 슬하에서 자랐고 그의 가족은 휴전 후... ,"Mon, 22 Jul 2024 16:46:00 +0900"
0,[자막<b>뉴스</b>] &quot;이 정도면 김 여사가 검찰을 소환&quot;…&quot;국민 격분 일으켜&quot; '특혜 조...,https://news.sbs.co.kr/news/endPage.do?news_id=N1007732300&plink=ORI&cooper=NAVER,https://n.news.naver.com/mnews/article/055/0001174259?sid=100,"키우고 국민의 격분을 초래하고 있다&quot;면서, &quot;'사람에게 충성하지 않는다'던 윤석열 검사의 말은 이제 너무나 헛되고 공허하다&quot;고 지적했습니다. (취재 정경윤 / 영상취재 박현철 / 영상편집 소지혜 / 제작 디지털<b>뉴스</b>편집부)","Mon, 22 Jul 2024 16:45:00 +0900"
1,"제주시청소년상담복지센터, 가족문화체험 프로그램 운영",http://www.headlinejeju.co.kr/news/articleView.html?idxno=548780,http://www.headlinejeju.co.kr/news/articleView.html?idxno=548780,앞으로도 다양한 프로그램을 통해 가족 간의 소통과 유대를 강화할 수 있는 기회를 제공할 계획이다. 제주시청소년상담복지센터는 9세~24세 청소년을 대상으로 무료로 상담 및 심리를 지원하는 기관이다. &lt;시민기자<b>뉴스</b>&gt;,"Mon, 22 Jul 2024 16:44:00 +0900"
2,"'바이든 사퇴' 민주 후보, 해리스 부통령 유력...&quot;트럼프 이길 것&quot;",https://www.kyeonggi.com/article/20240722580245,https://n.news.naver.com/mnews/article/666/0000047569?sid=100,연합<b>뉴스</b> 조 바이든 미국 대통령이 대선 후보직 사퇴를 밝히면서 민주당은 다시 대선 후보를 선출해야 하는 상황인 가운데 사실상 해리스 부통령이 새 대선 후보로 유력해졌다. 21일(현지 시간) 재선 도전을 포기한 바이든... ,"Mon, 22 Jul 2024 16:44:00 +0900"
3,"(여자)아이들, ‘클락션’ 활동 마무리..‘3연속 밀리언셀러’ 타이틀 획득",http://www.breaknews.com/1045428,http://www.breaknews.com/1045428,"브레이크<b>뉴스</b> 박동제 기자= 소속사 큐브엔터테인먼트는 22일 &quot;그룹 (여자)아이들(미연, 민니, 소연, 우기, 슈화)이 '클락션 (Klaxon)' 활동을 성황리에 마무리했다&quot;고... ","Mon, 22 Jul 2024 16:44:00 +0900"
4,"김해시·인제대, 동부경남 지자체-대학 교류협약",https://www.gukjenews.com/news/articleView.html?idxno=3049504,https://www.gukjenews.com/news/articleView.html?idxno=3049504,"포함한 동부경남도 그 꿈을 함께 할 수 있는 계기를 마련했다&quot;고 말했고, &quot;글로컬대학 사업을 통해 김해 뿐만 아니라 동부경남의 지역과 대학이 상생발전할 수 있도록 최선을 다하겠다&quot;고 밝혔다. 민영<b>뉴스</b>통신사 국제<b>뉴스</b>","Mon, 22 Jul 2024 16:44:00 +0900"
5,"오산청소년오케스트라, 향상음악회 '우리들의 이야기'",http://www.thebigdata.co.kr/view.php?ud=2024072216305832177a41628536_23,http://www.thebigdata.co.kr/view.php?ud=2024072216305832177a41628536_23,"Town with an Ocean View_바다가 보이는 마을’ 등 오케스트라의 다양한 음색을 느낄 수 있는 프로그램을 구성하여 선보일 예정으로, 두 공연 모두 사전 신청 없이 누구나 무료로 관람할 수 있다. 박정배 빅데이터<b>뉴스</b> 기자","Mon, 22 Jul 2024 16:44:00 +0900"
6,"인천 중구, 3세대 이상 가구에 ‘효사랑 지원금’ 지원",http://www.thebigdata.co.kr/view.php?ud=2024072216144976907a416b2024_23,http://www.thebigdata.co.kr/view.php?ud=2024072216144976907a416b2024_23,부양가정에 감사를 전하는 등 효 문화 확산과 효행 실천 자긍심 고취를 도모할 것”이라며 “지원금 대상자가 누락하지 않도록 홍보와 참여에 적극 협조해 주기를 바란다”라고 전했다. 박정배 빅데이터<b>뉴스</b> 기자,"Mon, 22 Jul 2024 16:44:00 +0900"
7,삼성전자 파업 보름만에 내일 노사 임금교섭 재개,http://www.hansbiz.co.kr/news/articleView.html?idxno=704158,http://www.hansbiz.co.kr/news/articleView.html?idxno=704158,22일 오전 경기도 용인시 삼성전자 기흥캠퍼스 세미콘 스포렉스에서 전국삼성전자노동조합 조합원들이 총파업 승리 궐기대회를 하고 있다./ 연합<b>뉴스</b> 제공  무기한 총파업 중인 전국삼성전자노동조합(전삼노)이 23일... ,"Mon, 22 Jul 2024 16:44:00 +0900"
